,paper_id,author
851,132,"Yesilayer, Nihat"
852,132,"Mutlu, Gamze"
853,132,"Yildirim, Arda"
854,133,"Wang, X."
855,133,"Ding, T."
856,133,"Li, Y."
857,133,"Guo, Y."
858,133,"Duan, T."
859,134,"Gao, Limin"
860,134,"Su, Jing"
861,134,"Tian, Qian"
862,134,"Shen, Yixin"
863,135,"He, Honghua"
864,135,"Wang, Xia"
865,135,"Wu, Miaomiao"
866,135,"Guo, Lei"
867,135,"Fan, Chenbin"
868,135,"Peng, Qi"
869,136,"Huisman, Rik"
870,136,"Hontelez, Jan"
871,136,"Bisseling, Ton"
872,136,"Limpens, Erik"
873,137,"Shi, Haifan"
874,137,"He, Xueying"
875,137,"Zhao, Yujuan"
876,137,"Lu, Shaoyun"
877,137,"Guo, Zhenfei"
878,138,"Wang, Tie Mei"
879,138,"Xia, Kao Hui"
880,138,"Jin, Cheng"
881,139,"Zheng, Mingli"
882,139,"Niu, Dongze"
883,139,"Jiang, Di"
884,139,"Li, Rongrong"
885,139,"Meng, Lin"
886,139,"Xu, Chuncheng"
887,140,"Abdelkhalek, Ahmed"
888,140,"Al-Askar, Abdulaziz Abdulrahman"
889,140,"Hafez, Elsayed"
890,141,"Wu, Jiabin"
891,141,"Li, Heping"
892,141,"Niu, Jianming"
893,141,"Liu, Tiejun"
894,141,"Zheng, Hexiang"
895,141,"Xu, Xiangtian"
896,141,"Miao, Shu"
897,142,"D'Addabbo, Trifone"
898,142,"Argentieri, Maria Pia"
899,142,"Zuchowski, Jerzy"
900,142,"Biazzi, Elisa"
901,142,"Tava, Aldo"
902,142,"Oleszek, Wieslaw"
903,142,"Avato, Pinarosa"
904,143,"Falistocco, Egizia"
905,144,"Ma, Lin"
906,144,"Yi, Dengxia"
907,144,"Yang, Junfeng"
908,144,"Liu, Xiqiang"
909,144,"Pang, Yongzhen"
910,145,"Mbarki, Sonia"
911,145,"Skalicky, Milan"
912,145,"Vachova, Pavla"
913,145,"Hajihashemi, Shokoofeh"
914,145,"Jouini, Latifa"
915,145,"Zivcak, Marek"
916,145,"Tlustos, Pavel"
917,145,"Brestic, Marian"
918,145,"Hejnak, Vaclav"
919,145,"Khelil, Aziza Zoghlami"
920,146,"Renzi, Juan Pablo"
921,146,"Duchoslav, Martin"
922,146,"Brus, Jan"
923,146,"Hradilova, Iveta"
924,146,"Pechanec, Vilem"
925,146,"Vaclavek, Tadeas"
926,146,"Machalova, Jitka"
927,146,"Hron, Karel"
928,146,"Verdier, Jerome"
929,146,"Smykal, Petr"
930,147,"Yurkov, Andrey"
931,147,"Kryukov, Alexey"
932,147,"Gorbunova, Anastasia"
933,147,"Sherbakov, Andrey"
934,147,"Dobryakova, Ksenia"
935,147,"Mikhaylova, Yulia"
936,147,"Afonin, Alexey"
937,147,"Shishova, Maria"
938,148,"Li, W."
939,148,"Yu, S. Y."
940,148,"Cheng, P."
941,148,"Zhang, J. B."
942,149,"Pitts-Singer, Theresa L."
943,150,"Guo, Tao"
944,150,"Wang, Shumin"
945,150,"Li, Yinruizhi"
946,150,"Yuan, Jianbo"
947,150,"Xu, Lixin"
948,150,"Zhang, Tiejun"
949,150,"Chao, Yuehui"
950,150,"Han, Liebao"
951,151,"Bertrand, Annick"
952,151,"Gatzke, Craig"
953,151,"Bipfubusa, Marie"
954,151,"Levesque, Vicky"
955,151,"Chalifour, Francois P."
956,151,"Claessens, Annie"
957,151,"Rocher, Solen"
958,151,"Tremblay, Gaetan F."
959,151,"Beauchamp, Chantal J."
960,152,"Bhattarai, Surendra"
961,152,"Biswas, Dilip"
962,152,"Fu, Yong-Bi"
963,152,"Biligetu, Bill"
964,153,"Dziwulska-Hunek, Agata"
965,153,"Kornarzynska-Gregorowicz, Agnieszka"
966,153,"Niemczynowicz, Agnieszka"
967,153,"Matwijczuk, Arkadiusz"
968,154,"Kankarla, Vanaja"
969,154,"Shukla, Manoj K."
970,154,"Picchioni, Geno A."
971,154,"VanLeeuwen, Dawn"
972,154,"Schutte, Brian J."
973,155,"Wang, Bing"
974,155,"Sun, Zhiqiang"
975,155,"Yu, Zhu"
976,156,"Liu, Xulei"
977,156,"Liu, Fuyao"
978,156,"Yan, Tianhai"
979,156,"Chang, Shenghua"
980,156,"Wanapat, Metha"
981,156,"Hou, Fujiang"
982,157,"Ngalavu, Asavela"
983,157,"Jiang, Hailong"
984,157,"El-Ashram, Saeed"
985,157,"Tellez-Isaias, Guillermo"
986,157,"Farouk, Mohammed Hamdy"
987,157,"Nyingwa, Pakama Siphelele"
988,157,"Seidu, Adams"
989,157,"Tyasi, Thobela Louis"
990,158,"Montenegro, Luciano F."
991,158,"Descalzo, Adriana M."
992,158,"Cunzolo, Sebastian A."
993,158,"Perez, Carolina D."
994,159,"Ta, Hung T."
995,159,"Teixeira, Edmar, I"
996,159,"Brown, Hamish E."
997,159,"Moot, Derrick J."
998,160,"Grela, E. R."
999,160,"Knaga, S."
1000,160,"Winiarska-Mieczan, A."
1001,160,"Zieba, G."
1002,161,"Hu, Xiaowen"
1003,161,"Yang, Lingjie"
1004,161,"Zhang, Zuxin"
1005,161,"Wang, Yanrong"
1006,162,"Waldron, Blair L."
1007,162,"Bingham, Troy J."
1008,162,"Creech, J. Earl"
1009,162,"Peel, Michael D."
1010,162,"Miller, Rhonda"
1011,162,"Jensen, Kevin B."
1012,162,"ZoBell, Dale R."
1013,162,"Eun, Jong-Su"
1014,162,"Heaton, Kevin"
1015,162,"Snyder, Donald L."
1016,163,"Hadidi, Milad"
1017,163,"Khaksar, Fatemeh Baradaran"
1018,163,"Pagan, Jordi"
1019,163,"Ibarz, Albert"
1020,164,"Clauss, Marcus"
1021,164,"Frei, Samuel"
1022,164,"Hatt, Jean-Michel"
1023,164,"Kreuzer, Michael"
1024,165,"Avalos, Susana"
1025,165,"Gonzalez, Ezequiel"
1026,165,"Mangeaud, Arnaldo"
1027,165,"Valladares, Graciela"
1028,166,Liu Xiuming
1029,166,"Ahmad, Naveed"
1030,166,Zhang Jiwei
1031,166,Wang Zhenghao
1032,166,Guo Yingnan
1033,166,Yao Na
1034,166,Dong Yuanyuan
1035,166,Wang Nan
1036,166,Li Xiaowei
1037,166,Wang Fawei
1038,166,Li Haiyan
1039,166,Li Xiaokun
1040,167,"Soba, David"
1041,167,"Mueller, Maren"
1042,167,"Aranjuelo, Iker"
1043,167,"Munne-Bosch, Sergi"
1044,168,"Wang, Qingbin"
1045,168,"Yang, Zou"
1046,169,"Erickson, B. Joy"
1047,169,"Staples, Nathan C."
1048,169,"Hess, Nicole"
1049,169,"Staples, Michelle A."
1050,169,"Weissert, Christian"
1051,169,"Finkelstein, Ruth R."
1052,169,"Cooper, James B."
1053,170,"Vannier, Nathan"
1054,170,"Bittebiere, Anne-Kristel"
1055,170,"Mony, Cendrine"
1056,170,"Vandenkoornhuyse, Philippe"
1057,171,"Pulido-Moncada, Mansonia"
1058,171,"Katuwal, Sheela"
1059,171,"Ren, Lidong"
1060,171,"Cornelis, Wim"
1061,171,"Munkholm, Lars"
1062,172,"Beck-Broichsitter, Steffen"
1063,172,"Gerke, Horst H."
1064,172,"Leue, Martin"
1065,172,"von Jeetze, Patrick J."
1066,172,"Horn, Rainer"
1067,173,"Clemente-Orta, Gemma"
1068,173,"Madeira, Filipe"
1069,173,"Batuecas, Ivan"
1070,173,"Sossai, Samuel"
1071,173,"Juarez-Escario, Alejandro"
1072,173,"Albajes, Ramon"
1073,174,"Brereton, N. J. B."
1074,174,"Gonzalez, E."
1075,174,"Desjardins, D."
1076,174,"Labrecque, M."
1077,174,"Pitre, F. E."
1078,175,"He, Liwen"
1079,175,"Lv, Hongjian"
1080,175,"Xing, Yaqi"
1081,175,"Wang, Cheng"
1082,175,"You, Xiangwei"
1083,175,"Chen, Xiaoyang"
1084,175,"Zhang, Qing"
1085,176,"Pascuan, Cecilia"
1086,176,"Bottero, Emilia"
1087,176,"Kapros, Tamas"
1088,176,"Ayub, Nicolas"
1089,176,"Soto, Gabriela"
1090,177,"Lui, Andy C. W."
1091,177,"Lam, Pui Ying"
1092,177,"Chan, Kwun Ho"
1093,177,"Wang, Lanxiang"
1094,177,"Tobimatsu, Yuki"
1095,177,"Lo, Clive"
1096,178,"Lang, Jaroslav"
1097,178,"Bartak, Milos"
1098,178,"Hajek, Josef"
1099,178,"Vaczi, Peter"
1100,178,"Zikmundova, Bara"
1101,179,"Zhou, Zhixiang"
1102,179,"Liu, Haicong"
1103,179,"Ma, Cuina"
1104,179,"Chao, Yuehui"
1105,179,"Han, Liebao"
1106,180,"Gonzalez-Mendez, Blanca"
1107,180,"Gerardo Ruiz-Suarez, Luis"
1108,180,"Siebe, Christina"
1109,181,"Kogbara, Reginald B."
1110,181,"Yiming, Wubulikasimu"
1111,181,"Iyengar, Srinath R."
1112,181,"Abdalla, Osman A. E."
1113,181,"Al-Wawi, Hayel M."
1114,181,"Onwusogh, Udeogu C."
1115,181,"Youssef, Karim"
1116,181,"Al-Ansary, Marwa"
1117,181,"Sunifar, Parilakathoottu A."
1118,181,"Arora, Dhruv"
1119,182,"Hadidi, Milad"
1120,182,"Ibarz, Albert"
1121,182,"Pagan, Jordi"
1122,183,"Zhang, Qianbing"
1123,183,"Liu, Junying"
1124,183,"Liu, Xuanshuai"
1125,183,"Li, Shengyi"
1126,183,"Sun, Yanliang"
1127,183,"Lu, Weihua"
1128,183,"Ma, Chunhui"
1129,184,"Sun, Guoli"
1130,184,"Zhu, Haifeng"
1131,184,"Wen, Shilin"
1132,184,"Liu, Lisheng"
1133,184,"Gou, Lanming"
1134,184,"Guo, Zhenfei"
1135,185,"Jdidi, Hajer"
1136,185,"Koubaa, Fatma"
1137,185,"Aoiadni, Nissaf"
1138,185,"Elleuch, Aida"
1139,185,"Makni-Ayadi, Fatma"
1140,185,"El Feki, Abdelfattah"
1141,186,"Yu, Tiefeng"
1142,186,"Lin, Fang"
1143,186,"Liu, Xiaojing"
1144,186,"Wang, Xiaowei"
1145,187,"Liu, Xuegui"
1146,187,"Xu, Shuangshuang"
1147,187,"Ding, Xiaodan"
1148,187,"Yue, Dandan"
1149,187,"Bian, Jun"
1150,187,"Zhang, Xue"
1151,187,"Zhang, Gonglin"
1152,187,"Gao, Pinyi"
1153,188,"Wassie, Misganaw"
1154,188,"Zhang, Weihong"
1155,188,"Zhang, Qiang"
1156,188,"Ji, Kang"
1157,188,"Cao, Liwen"
1158,188,"Chen, Liang"
1159,189,"Berger, Antoine"
1160,189,"Guinand, Sophie"
1161,189,"Boscari, Alexandre"
1162,189,"Puppo, Alain"
1163,189,"Brouquisse, Renaud"
1164,190,"Hoang, Nhung T."
1165,190,"Toth, Katalin"
1166,190,"Stacey, Gary"
1167,191,"Duan, Hui-Rong"
1168,191,"Wang, Li-Rong"
1169,191,"Cui, Guang-Xin"
1170,191,"Zhou, Xue-Hui"
1171,191,"Duan, Xiao-Rong"
1172,191,"Yang, Hong-Shan"
1173,192,"Ning, Jiao"
1174,192,"He, Xiong Z."
1175,192,"Hou, Fujiang"
1176,192,"Lou, Shanning"
1177,192,"Chen, Xianjiang"
1178,192,"Chang, Shenghua"
1179,192,"Zhang, Cheng"
1180,192,"Zhu, Wanhe"
1181,193,"He, Honghua"
1182,193,"Wu, Miaomiao"
1183,193,"Guo, Lei"
1184,193,"Fan, Chenbin"
1185,193,"Zhang, Zekun"
1186,193,"Su, Rui"
1187,193,"Peng, Qi"
1188,193,"Pang, Jiayin"
1189,193,"Lambers, Hans"
1190,194,"Zhao, Yajiao"
1191,194,"Liu, Xiaojing"
1192,194,"Tong, Changchun"
1193,194,"Wu, Yong"
1194,195,"Zhao, Mingui"
1195,195,"Wang, Tianzuo"
1196,195,"Sun, Tianyang"
1197,195,"Yu, Xiaoxi"
1198,195,"Tian, Rui"
1199,195,"Zhang, Wen-Hao"
1200,196,"Yang, Li"
1201,196,"El Msehli, Sarra"
1202,196,"Benyamina, Sofiane"
1203,196,"Lambert, Annie"
1204,196,"Hopkins, Julie"
1205,196,"Cazareth, Julie"
1206,196,"Pierre, Olivier"
1207,196,"Herouart, Didier"
1208,196,"Achi-Smiti, Samira"
1209,196,"Boncompagni, Eric"
1210,196,"Frendo, Pierre"
1211,197,"Annicchiarico, P."
1212,197,"Bottazzi, P."
1213,197,"Ruozzi, F."
1214,197,"Russi, L."
1215,197,"Pecetti, L."
1216,198,"Mclennon, Everald"
1217,198,"Solomon, Juan K. Q."
1218,198,"Davison, Jason"
1219,199,"Drain, Alice"
1220,199,"Thouin, Julien"
1221,199,"Wang, Limin"
1222,199,"Boeglin, Martin"
1223,199,"Pauly, Nicolas"
1224,199,"Nieves-Cordones, Manuel"
1225,199,"Gaillard, Isabelle"
1226,199,"Very, Anne-Alienor"
1227,199,"Sentenac, Herve"
1228,200,"Di Lenola, Martina"
1229,200,"Caracciolo, Anna Barra"
1230,200,"Ancona, Valeria"
1231,200,"Laudicina, Vito Armando"
1232,200,"Garbini, Gian Luigi"
1233,200,"Mascolo, Giuseppe"
1234,200,"Grenni, Paola"
1235,201,"Belanger, Gilles"
1236,201,"Tremblay, Gaetan F."
1237,201,"Seguin, Philippe"
1238,201,"Lajeunesse, Julie"
1239,201,"Bittman, Shabtai"
1240,201,"Hunt, Derek"
1241,202,"Sousa, Dannylo O."
1242,202,"Hansen, Hanne H."
1243,202,"Hallin, Ola"
1244,202,"Nussio, Luiz G."
1245,202,"Nadeau, Elisabet"
1246,203,"Rahman, Md. Atikur"
1247,203,"Parvin, Monika"
1248,203,"Das, Urmi"
1249,203,"Ela, Esrat Jahan"
1250,203,"Lee, Sang-Hoon"
1251,203,"Lee, Ki-Won"
1252,203,"Kabir, Ahmad Humayan"
1253,204,"Becerra-Rivera, Victor A."
1254,204,"Arteaga, Alejandra"
1255,204,"Leija, Alfonso"
1256,204,"Hernandez, Georgina"
1257,204,"Dunn, Michael F."
1258,205,"Luo, Yong-Zhong"
1259,205,"Li, Guang"
1260,205,"Yan, Guijun"
1261,205,"Liu, Hui"
1262,205,"Turner, Neil C."
1263,206,"Mariotti, Marco"
1264,206,"Fratini, Filippo"
1265,206,"Cerri, Domenico"
1266,206,"Andreuccetti, Victoria"
1267,206,"Giglio, Roberta"
1268,206,"Angeletti, Francesco G. S."
1269,206,"Turchi, Barbara"
1270,207,"Shao, Zeqiang"
1271,207,"Wang, Xinyu"
1272,207,"Gao, Qiang"
1273,207,"Zhang, Hualiang"
1274,207,"Yu, Hailing"
1275,207,"Wang, Yin"
1276,207,"Zhang, Jinjing"
1277,207,"Nasar, Jamal"
1278,207,"Gao, Yingzhi"
1279,208,"Forti, Chiara"
1280,208,"Shankar, Ajay"
1281,208,"Singh, Anjali"
1282,208,"Balestrazzi, Alma"
1283,208,"Prasad, Vishal"
1284,208,"Macovei, Anca"
1285,209,"Shi, Jianchu"
1286,209,"Wu, Xun"
1287,209,"Wang, Xiaoyu"
1288,209,"Zhang, Mo"
1289,209,"Han, Le"
1290,209,"Zhang, Wenjing"
1291,209,"Liu, Wen"
1292,209,"Zuo, Qiang"
1293,209,"Wu, Xiaoguang"
1294,209,"Zhang, Hongfei"
1295,209,"Ben-Gal, Alon"
1296,210,"Wang, Yunling"
1297,210,"Li, Maona"
1298,210,"Hui, Xin"
1299,210,"Meng, Yangyang"
1300,210,"Yan, Haijun"
1301,211,"Erisen, Semiha"
1302,211,"Arasoglu, Tulin"
1303,211,"Mansuroglu, Banu"
1304,211,"Kocacaliskan, Ismail"
1305,211,"Derman, Serap"
1306,212,"Izydorczyk, Grzegorz"
1307,212,"Skrzypczak, Dawid"
1308,212,"Kocek, Daria"
1309,212,"Mironiuk, Malgorzata"
1310,212,"Witek-Krowiak, Anna"
1311,212,"Moustakas, Konstantinos"
1312,212,"Chojnacka, Katarzyna"
1313,213,"Xu, Congbin"
1314,213,"Yang, Wenjie"
1315,213,"Wei, Lianshuang"
1316,213,"Huang, Zeyu"
1317,213,"Wei, Wenxia"
1318,213,"Lin, Aijun"
1319,214,"Samarfard, Samira"
1320,214,"McTaggart, Alistair R."
1321,214,"Sharman, Murray"
1322,214,"Bejerman, Nicolas E."
1323,214,"Dietzgen, Ralf G."
1324,215,"Lauriault, L. M."
1325,215,"Shields, E. J."
1326,215,"Testa, A. M."
1327,215,"Porter, R. P."
1328,216,"Min, Xueyang"
1329,216,"Jin, Xiaoyu"
1330,216,"Zhang, Zhengshe"
1331,216,"Wei, Xingyi"
1332,216,"Ndayambaza, Boniface"
1333,216,"Wang, Yanrong"
1334,216,"Liu, Wenxian"
1335,217,"Seddighfar, Masoud"
1336,217,"Mirghazanfari, Sayid Mahdi"
1337,217,"Dadpay, Masoumeh"
1338,218,"Kobayashi, Nobuyuki"
1339,218,"Hou, Fujiang"
1340,218,"Tsunekawa, Atsushi"
1341,218,"Chen, Xianjiang"
1342,218,"Yan, Tianhai"
1343,218,"Ichinohe, Toshiyoshi"
1344,219,"Schulze, Joachim"
1345,219,"Liese, Rebecca"
1346,219,"Ballesteros, Gabriel"
1347,219,"Casieri, Leonardo"
1348,219,"Salinas, Gabriela"
1349,219,"Cabeza, Ricardo A."
1350,220,"Lu, Jiaoyun"
1351,220,"Liu, Minguo"
1352,220,"Yang, Mei"
1353,220,"Xie, Junhong"
1354,220,"Yang, Huimin"
1355,220,"Li, Lingling"
1356,221,"Dai, Huiping"
1357,221,"Wei, Shuhe"
1358,221,"Pogrzeba, Marta"
1359,221,"Rusinowski, Szymon"
1360,221,"Krzyzak, Jacek"
1361,221,"Jia, Genliang"
1362,222,"Zhang, Xiangyu"
1363,222,"Zhang, Huijuan"
1364,222,"Zhang, Yongxin"
1365,222,"Liu, Yaqin"
1366,222,"Zhang, Haoqiang"
1367,222,"Tang, Ming"
1368,223,"Francisco, Alexandra E."
1369,223,"Janicek, Martin"
1370,223,"Dentinho, Teresa"
1371,223,"Portugal, Ana P., V"
1372,223,"Almeida, Joao M."
1373,223,"Alves, Susana P."
1374,223,"Fialho, Leticia"
1375,223,"Jeronimo, Eliana"
1376,223,"Bessa, Rui J. B."
1377,223,"Santos-Silva, Jose"
1378,224,"Bhandari, Krishna B."
1379,224,"West, Charles P."
1380,224,"Acosta-Martinez, Veronica"
1381,225,"Alsohim, Abdullah S."
1382,226,"Zhao, S. S."
1383,226,"Wang, Y. P."
1384,226,"Yang, F. Y."
1385,226,"Wang, Y."
1386,226,"Zhang, H."
1387,227,"Jacott, Catherine N."
1388,227,"Charpentier, Myriam"
1389,227,"Murray, Jeremy D."
1390,227,"Ridout, Christopher J."
1391,228,"Li, Qiong"
1392,228,"Li, Mei"
1393,228,"Zhang, Danping"
1394,228,"Yu, Liangliang"
1395,228,"Yan, Junhui"
1396,228,"Luo, Li"
1397,229,"Enriquez-Hidalgo, Daniel"
1398,229,"Cruz, Trinidad"
1399,229,"Teixeira, Dayane L."
1400,229,"Steinfort, Ursula"
1401,230,"Jenei, Sandor"
1402,230,"Tiricz, Hilda"
1403,230,"Szolomajer, Janos"
1404,230,"Timar, Edit"
1405,230,"Klement, Eva"
1406,230,"Al Bouni, Mohamad Anas"
1407,230,"Lima, Rui M."
1408,230,"Kata, Diana"
1409,230,"Harmati, Maria"
1410,230,"Buzas, Krisztina"
1411,230,"Foldesi, Imre"
1412,230,"Toth, Gabor K."
1413,230,"Endre, Gabriella"
1414,230,"Kondorosi, Eva"
1415,231,"Thomas, Jacklyn"
1416,231,"Hiltenbrand, Ryan"
1417,231,"Bowman, Megan J."
1418,231,"Kim, Ha Ram"
1419,231,"Winn, Mary E."
1420,231,"Mukherjee, Arijit"
1421,232,"Mitchell, Meredith L."
1422,232,"Clark, Steve G."
1423,232,"Butler, Kym L."
1424,232,"Nie, Zhongnan"
1425,232,"Burnett, Vivianne F."
1426,232,"Meyer, Richard"
1427,232,"Zollinger, Reto"
1428,232,"Seymour, Gregory R."
1429,233,"Yin, Pengcheng"
1430,233,"Ma, Qingxia"
1431,233,"Wang, Hui"
1432,233,"Feng, Dan"
1433,233,"Wang, Xianbing"
1434,233,"Pei, Yanxi"
1435,233,"Wen, Jiangqi"
1436,233,"Tadege, Million"
1437,233,"Niu, Lifang"
1438,233,"Lin, Hao"
1439,234,"Jiang, Di"
1440,234,"Li, Bingnan"
1441,234,"Zheng, Mingli"
1442,234,"Niu, Dongze"
1443,234,"Zuo, Sasa"
1444,234,"Xu, Chuncheng"
1445,235,"Batstone, Rebecca T."
1446,235,"Peters, Madeline A. E."
1447,235,"Simonsen, Anna K."
1448,235,"Stinchcombe, John R."
1449,235,"Frederickson, Megan E."
1450,236,"Li, Danqi"
1451,236,"Liu, Da"
1452,236,"Lv, Mengchao"
1453,236,"Gao, Pinyi"
1454,236,"Liu, Xuegui"
1455,237,"Park, Kye Chung"
1456,237,"McNeill, Mark R."
1457,237,"Suckling, David M."
1458,237,"Unelius, C. Rikard"
1459,238,"Sos-Hegedus, Anita"
1460,238,"Domonkos, Agota"
1461,238,"Toth, Tamas"
1462,238,"Gyula, Peter"
1463,238,"Kalo, Peter"
1464,238,"Szittya, Gyorgy"
1465,239,"Ng, Jason L. P."
1466,239,"Welvaert, Astrid"
1467,239,"Wen, Jiangqi"
1468,239,"Chen, Rujin"
1469,239,"Mathesius, Ulrike"
1470,240,"Banasiak, Joanna"
1471,240,"Borghi, Lorenzo"
1472,240,"Stec, Natalia"
1473,240,"Martinoia, Enrico"
1474,240,"Jasinski, Michal"
1475,241,"Peng, Qi"
1476,241,"He, Honghua"
1477,241,"Fan, Chenbin"
1478,241,"Wu, Miaomiao"
1479,241,"Guo, Lei"
1480,241,"Wang, Xia"
1481,241,"Zhang, Xingchang"
1482,242,"Cui, Weiti"
1483,242,"Yao, Ping"
1484,242,"Pan, Jincheng"
1485,242,"Dai, Chen"
1486,242,"Cao, Hong"
1487,242,"Chen, Zhiyu"
1488,242,"Zhang, Shiting"
1489,242,"Xu, Sheng"
1490,242,"Shen, Wenbiao"
1491,243,"Ling, Lei"
1492,243,"Qu, Yue"
1493,243,"Zhu, Jintao"
1494,243,"Wang, Dan"
1495,243,"Guo, Changhong"
1496,244,"Yin, Hsin-Bai"
1497,244,"Boomer, Ashley"
1498,244,"Chen, Chi-Hung"
1499,244,"Patel, Jitendra"
1500,245,"Ibrahim, Reham S."
1501,245,"Khairy, Asmaa"
1502,245,"Zaatout, Hala H."
1503,245,"Hammoda, Hala M."
1504,245,"Metwally, Aly M."
1505,245,"Salman, Asmaa M."
1506,246,"Tan, Jing Ni"
1507,246,"Hwang, Cheng-An"
1508,246,"Huang, Lihan"
1509,246,"Wu, Vivian C. H."
1510,246,"Hsiao, Hsin-, I"
1511,247,"Kielbasa, Anna"
1512,247,"Krakowska-Sieprawska, Aneta"
1513,247,"Kowalkowski, Tomasz"
1514,247,"Rafinska, Katarzyna"
1515,247,"Buszewski, Boguslaw"
1516,248,"Sulieman, Saad"
1517,248,"Schulze, Joachim"
1518,248,"Muehling, Karl H."
1519,248,Lam-Son Phan Tran
1520,249,"Li, Jikai"
1521,249,"Essemine, Jemaa"
1522,249,"Shang, Chen"
1523,249,"Zhang, Hailing"
1524,249,"Zhu, Xiaocen"
1525,249,"Yu, Jialin"
1526,249,"Chen, Genyun"
1527,249,"Qu, Mingnan"
1528,249,"Sun, Dequan"
1529,250,"Yu, Jie"
1530,250,"Sun, Hao"
1531,250,"Zhang, Jiaju"
1532,250,"Hou, Yiyao"
1533,250,"Zhang, Tiejun"
1534,250,"Kang, Junmei"
1535,250,"Wang, Zhen"
1536,250,"Yang, Qingchuan"
1537,250,"Long, Ruicai"
1538,251,"Xue, Zhulin"
1539,251,"Wang, Yanlu"
1540,251,"Yang, Hongjian"
1541,251,"Lil, Shoujiao"
1542,251,"Zhang, Yingjun"
1543,252,"Bakonyi, Nora"
1544,252,"Kisvarga, Szilvia"
1545,252,"Barna, Dome"
1546,252,"Toth, Ibolya O."
1547,252,"El-Ramady, Hassan"
1548,252,"Abdalla, Neama"
1549,252,"Kovacs, Szilvia"
1550,252,"Rozbach, Margareta"
1551,252,"Feher, Csaba"
1552,252,"Elhawat, Nevien"
1553,252,"Alshaal, Tarek"
1554,252,"Fari, Miklos Gabor"
1555,253,"Kong, Meng"
1556,253,"Kang, Jing"
1557,253,"Han, Cheng-Long"
1558,253,"Gu, Yan-Jie"
1559,253,"Siddique, Kadambot H. M."
1560,253,"Li, Feng-Min"
1561,254,"Wei, Tian-Jiao"
1562,254,"Jiang, Chang-Jie"
1563,254,"Jin, Yang-Yang"
1564,254,"Zhang, Guo-Hui"
1565,254,"Wang, Ming-Ming"
1566,254,"Liang, Zheng-Wei"
1567,255,"Xu, Hongyu"
1568,255,"Tong, Zongyong"
1569,255,"He, Feng"
1570,255,"Li, Xianglin"
1571,256,"Sun, Baoru"
1572,256,"Gao, Yingzhi"
1573,256,"Wu, Xue"
1574,256,"Ma, Huimin"
1575,256,"Zheng, Congcong"
1576,256,"Wang, Xinyu"
1577,256,"Zhang, Hualiang"
1578,256,"Li, Zhijian"
1579,256,"Yang, Haijun"
1580,257,"Cen, Huifang"
1581,257,"Wang, Tingting"
1582,257,"Liu, Huayue"
1583,257,"Tian, Danyang"
1584,257,"Zhang, Yunwei"
1585,258,"Ge, Lingqiao"
1586,258,"Zhang, Kun"
1587,258,"Cao, Xiaohui"
1588,258,"Weng, Yinyin"
1589,258,"Liu, Bei"
1590,258,"Mao, Peisheng"
1591,258,"Ma, Xiqing"
1592,259,"Abdalla, O. A."
1593,259,"AL-Shahwan, I. M."
1594,259,"AL-Saleh, M. A."
1595,259,"Amer, M. A."
1596,260,"Hani, Ayub Nor"
1597,260,"Parvee, Ghulam Kadir Ahmad"
1598,260,"Rasi, Omar Abdul"
1599,260,"Masan, Mat Yunus Abdul"
1600,261,"Jing, Qi"
1601,261,"Qian, Budong"
1602,261,"Belanger, Gilles"
1603,261,"VanderZaag, Andrew"
1604,261,"Jego, Guillaume"
1605,261,"Smith, Ward"
1606,261,"Grant, Brian"
1607,261,"Shang, Jiali"
1608,261,"Liu, Jiangui"
1609,261,"He, Wentian"
1610,261,"Boote, Kenneth"
1611,261,"Hoogenboom, Gerrit"
1612,262,"Soroka, Juliana"
1613,262,"Grenkow, Larry"
1614,262,"Carcamo, Hector"
1615,262,"Meers, Scott"
1616,262,"Barkley, Shelley"
1617,262,"Gavloski, John"
1618,263,"Paula, E. M."
1619,263,"Broderick, G. A."
1620,263,"Faciola, A. P."
1621,264,"Ni, Kuikui"
1622,264,"Wang, Xuekai"
1623,264,"Lu, Yin"
1624,264,"Guo, Linna"
1625,264,"Li, Xiaomei"
1626,264,"Yang, Fuyu"
1627,265,"Yuan, XianJun"
1628,265,"Li, JunFeng"
1629,265,"Dong, ZhiHao"
1630,265,"Shao, Tao"
1631,266,"Ertekin, Ibrahim"
1632,266,"Kizilsimsek, Mustafa"
1633,267,"Volpe, Veronica"
1634,267,"Carotenuto, Gennaro"
1635,267,"Berzero, Carlotta"
1636,267,"Cagnina, Lavinia"
1637,267,"Puech-Pages, Virginie"
1638,267,"Genre, Andrea"
1639,268,"Garzo, Elisa"
1640,268,"Rizzo, Eric"
1641,268,"Fereres, Alberto"
1642,268,"Gomez, S. Karen"
1643,269,"Yan, Hong-Yu"
1644,269,"Guo, Hong-Gang"
1645,269,"Sun, Yu-Cheng"
1646,269,"Ge, Feng"
1647,270,"Li, Jianfeng"
1648,270,"Zhang, Shuqing"
1649,270,"Shi, Shangli"
1650,270,"Du, Jianxiong"
1651,270,"Huo, Pinghui"
1652,271,"Escudero, Viviana"
1653,271,"Abreu, Isidro"
1654,271,"del Sastre, Eric"
1655,271,"Tejada-Jimenez, Manuel"
1656,271,"Larue, Camille"
1657,271,"Novoa-Aponte, Lorena"
1658,271,"Castillo-Gonzalez, Jorge"
1659,271,"Wen, Jiangqi"
